              0	              0
              0	              0
              0	              0
              0	              0
              0	              0
              0	              0
              0	              0
              0	              0
              0	              0
              0	              0
              0	              0
              0	              0
              0	              0
              0	     0.00282431
              0	      0.0194784
              0	      0.0164826
              0	      0.0249251
              0	      0.0253085
              0	      0.0353416
              0	      0.0420929
              0	      0.0458022
              0	      0.0420691
              0	      0.0404878
      0.0244327	      0.0361526
      0.0557704	      0.0338146
      0.0990519	       0.030574
       0.184215	      0.0283065
       0.180666	       0.025647
       0.176097	      0.0240982
      0.0745258	      0.0222097
      0.0917774	      0.0206697
      0.0331066	      0.0192992
      0.0728308	      0.0201651
      0.0682629	      0.0215164
      0.0495033	      0.0228485
      0.0519521	      0.0244076
      0.0711957	      0.0253899
      0.0439087	      0.0254372
      0.0301698	      0.0263161
      0.0250121	      0.0268944
      0.0105216	      0.0263839
      0.0128652	      0.0266964
       0.018974	      0.0262856
      0.0200289	      0.0258904
      0.0645355	      0.0248145
      0.0446603	      0.0239849
       0.023676	      0.0232638
      0.0344778	       0.022476
      0.0405957	      0.0223459
      0.0225103	      0.0218061
      0.0228903	      0.0213937
      0.0288091	      0.0209314
      0.0280634	      0.0202583
      0.0292535	      0.0197089
      0.0157908	      0.0189324
      0.0267048	      0.0187667
      0.0238992	      0.0186967
      0.0211052	      0.0183202
      0.0174915	      0.0180328
      0.0108673	      0.0176126
     0.00942165	      0.0171628
      0.0102267	      0.0169544
     0.00621217	      0.0166608
     0.00718911	      0.0164372
      0.0131015	      0.0162089
      0.0136285	      0.0160144
      0.0142317	      0.0157165
     0.00957981	      0.0153004
      0.0139013	      0.0150348
     0.00954675	      0.0146129
     0.00949721	      0.0142708
      0.0105378	      0.0138329
      0.0103297	       0.013544
     0.00628699	       0.013034
     0.00866398	      0.0126598
      0.0100287	      0.0121644
     0.00867634	      0.0117789
      0.0121308	      0.0114083
     0.00640135	      0.0111293
     0.00634358	      0.0108943
     0.00344591	      0.0105763
      0.0054015	      0.0103289
     0.00224966	      0.0100921
     0.00292393	      0.0097764
     0.00376729	     0.00958931
     0.00226752	     0.00944179
     0.00246509	      0.0092187
     0.00131283	     0.00899269
     0.00105341	     0.00873909
     0.00408144	     0.00851503
    0.000446361	     0.00821625
     0.00437959	      0.0079315
     0.00304891	     0.00767829
     0.00210683	     0.00741125
     0.00105341	     0.00717438
     0.00245971	     0.00693132
     0.00210683	     0.00671813
     0.00151763	     0.00649118
     0.00196399	      0.0062767
    0.000910577	     0.00607895
    0.000607051	     0.00588425
    0.000607051	     0.00571732
              0	     0.00557573
              0	      0.0054134
              0	     0.00524621
              0	     0.00509462
              0	     0.00493552
              0	     0.00479616
              0	     0.00465776
              0	     0.00452729
