              0	              0
              0	              0
              0	              0
              0	              0
              0	              0
              0	              0
              0	              0
              0	              0
              0	              0
              0	              0
              0	              0
              0	              0
              0	              0
              0	     0.00393561
              0	      0.0268863
              0	      0.0225764
              0	      0.0304111
              0	      0.0294243
              0	      0.0387762
              0	      0.0427213
              0	      0.0449895
      0.0292912	      0.0400876
       0.163249	      0.0370113
      0.0921695	      0.0326454
      0.0663933	      0.0301018
       0.155095	      0.0275385
      0.0560359	      0.0260941
       0.138895	      0.0237798
      0.0346732	      0.0228956
       0.128452	      0.0210488
       0.110138	      0.0198424
      0.0636632	      0.0189257
       0.113533	      0.0207463
      0.0940295	       0.022814
      0.0772129	      0.0241416
      0.0427059	      0.0263615
      0.0341387	      0.0272151
      0.0219421	      0.0269263
     0.00559481	      0.0270302
      0.0125115	       0.027179
      0.0238344	      0.0265186
      0.0513092	      0.0264538
      0.0531876	      0.0260034
      0.0255825	      0.0255365
       0.048084	      0.0247736
      0.0283719	      0.0242715
      0.0277114	      0.0237152
       0.021257	      0.0229974
      0.0337337	       0.022714
       0.026638	      0.0222482
      0.0281411	      0.0217383
      0.0191581	      0.0212161
      0.0243103	       0.020511
      0.0190007	       0.019844
      0.0171652	      0.0190789
      0.0278271	      0.0190767
      0.0260935	      0.0190595
      0.0267835	      0.0187565
      0.0201966	      0.0185856
      0.0126263	      0.0181646
      0.0119131	      0.0176875
      0.0124549	       0.017301
     0.00634963	       0.016909
      0.0114478	      0.0167475
      0.0137109	      0.0165035
      0.0145264	        0.01635
      0.0122992	      0.0160802
       0.011417	      0.0156796
      0.0131561	       0.015297
     0.00908711	      0.0149377
     0.00751172	       0.014581
      0.0079582	      0.0140925
     0.00967328	      0.0137769
     0.00777126	      0.0132872
      0.0127611	      0.0128921
     0.00929191	      0.0124128
      0.0138869	      0.0120369
     0.00772492	      0.0116538
     0.00653578	      0.0114279
      0.0058174	      0.0112069
     0.00257104	      0.0109162
     0.00298169	      0.0106352
      0.0076333	      0.0104293
     0.00346376	      0.0100996
     0.00149977	     0.00986177
     0.00271388	     0.00969618
     0.00445756	     0.00944063
     0.00149977	     0.00921649
     0.00260255	     0.00895456
     0.00584063	     0.00873051
    0.000910577	     0.00843984
     0.00304891	     0.00813862
      0.0012141	     0.00787949
     0.00149977	     0.00762047
    0.000607051	     0.00735723
     0.00166046	     0.00711693
    0.000607051	     0.00690539
              0	     0.00667014
     0.00260255	     0.00645107
    0.000303526	     0.00624833
    0.000749887	      0.0060515
     0.00105341	     0.00588047
              0	      0.0057424
              0	     0.00557997
    0.000303526	     0.00540715
              0	      0.0052567
              0	      0.0050926
              0	     0.00493697
              0	     0.00479001
              0	     0.00465164
